audit_row_id,row_type,candidate_or_requirement_id,category,native_label_index_order,native_order,existing_source_video,start_timestamp,end_timestamp,existing_derivative_frame_references,clearly_visible,not_visible,required_views,available_views,missing_views,menu_label_visible,native_order_visible,environment_metadata_available,framing_quality,lighting_consistency,obstruction_notes,hairstyle_consistency,facial_hair_consistency,eye_black_or_accessory_obstruction,motion_or_compression_issue,primary_classification,confidence_in_classification,can_frame_reextraction_solve_it,can_second_verifier_review_solve_it,requires_new_recording,exact_reason,exact_next_action,production_eligibility,blocking_reason
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_023,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_023,Heads,Face 23,23,phase0-video-003,50-59,4,phase0-frame-video-003-tl-007,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_024,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_024,Heads,Face 24,24,phase0-video-003,60-69,4,phase0-frame-video-003-tl-008,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_027,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_027,Heads,Face 27,27,phase0-video-003,90-99,4,phase0-frame-video-003-tl-011,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_028,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_028,Heads,Face 28,28,phase0-video-003,100-109,4,phase0-frame-video-003-tl-012,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_029,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_029,Heads,Face 29,29,phase0-video-003,127-133.02,4,phase0-frame-video-003-tl-015,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_030,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_030,Heads,Face 30,30,phase0-video-003,120-126,4,phase0-frame-video-003-tl-014,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_HEAD_031,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_HEAD_031,Heads,Face 31,31,phase0-video-003,110-119,4,phase0-frame-video-003-tl-013,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_3Q, LEFT_PROFILE, RIGHT_3Q, RIGHT_PROFILE, REAR; game version; patch",MENU; FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,MENU,FRONT; LEFT_3Q; LEFT_PROFILE; RIGHT_3Q; RIGHT_PROFILE; REAR,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,eye black/accessory may affect visual comparison,FAIL,FAIL,eye black/accessory noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_JAWSHAPE_SQUARE,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_JAWSHAPE_SQUARE,Jaw Shape,Square,2,CF27_XBOX_SOURCE_2026_08_02_001,220-229,4,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_001-tl-010,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_MOUTHSHAPE_HEAVY,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_MOUTHSHAPE_HEAVY,Mouth Shape,Heavy,7,CF27_XBOX_SOURCE_2026_08_02_001,210-219,4,phase0-frame-CF27_XBOX_SOURCE_2026_08_02_001-tl-009,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_001,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_001,Nose,None,1,phase0-video-008,15-15,13,phase0-frame-video-008-tl-003,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_002,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_002,Nose,Hooked,2,phase0-video-008,16-18,13,phase0-frame-video-008-tl-004,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_003,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_003,Nose,Button,3,phase0-video-008,19-20,13,phase0-frame-video-008-tl-005,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_004,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_004,Nose,Nubian,4,phase0-video-008,21-22,13,phase0-frame-video-008-tl-006,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_005,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_005,Nose,Aquiline,5,phase0-video-008,14-14,13,phase0-frame-video-008-tl-002; phase0-frame-video-008-tl-009,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch; duplicate resolution",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete; duplicate review required
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_006,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_006,Nose,Roman,6,phase0-video-008,25-27,13,phase0-frame-video-008-tl-008,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_NOSE_007,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_NOSE_007,Nose,Funnel,7,phase0-video-008,23-24,13,phase0-frame-video-008-tl-007,selected value is visible; category/menu is visible; option transition is observable,"required production view(s): FRONT, LEFT_PROFILE, RIGHT_PROFILE; game version; patch",MENU; FRONT; LEFT_PROFILE; RIGHT_PROFILE,MENU,FRONT; LEFT_PROFILE; RIGHT_PROFILE,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,no,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,Skin Details,None,1,phase0-video-005,8-8,7,phase0-frame-video-005-tl-002,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,Skin Details,Freckles 2,2,phase0-video-005,9-10,7,phase0-frame-video-005-tl-003,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,Skin Details,Scar 3,3,phase0-video-005,11-14,7,phase0-frame-video-005-tl-004,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,Skin Details,Scar 2,4,phase0-video-005,15-16,7,phase0-frame-video-005-tl-005,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,Skin Details,Scar 1,5,phase0-video-005,23-24,7,phase0-frame-video-005-tl-009,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,Skin Details,Acne Scar 1,6,phase0-video-005,21-22,7,phase0-frame-video-005-tl-008,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,Skin Details,Redness 3,7,phase0-video-005,19-20,7,phase0-frame-video-005-tl-007,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,Skin Details,Redness 2,8,phase0-video-005,17-18,7,phase0-frame-video-005-tl-006,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,Skin Details,Redness 1,9,phase0-video-005,25-26,7,phase0-frame-video-005-tl-010,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,Skin Details,Freckles 1,10,phase0-video-005,27-31.72,7,phase0-frame-video-005-tl-011,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_001,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_001,Skin Tone,Skin Tone 01,1,phase0-video-004,45-46,7,phase0-frame-video-004-tl-019,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
candidate-CF27_XBOXUNKNOWN_RTG_SKINTONE_002,CATALOG_CANDIDATE,CF27_XBOXUNKNOWN_RTG_SKINTONE_002,Skin Tone,Skin Tone 02,2,phase0-video-004,47-47,7,phase0-frame-video-004-tl-020,selected value is visible; category/menu is visible; option transition is observable,required production view(s): FRONT; game version; patch,MENU; FRONT,MENU,FRONT,yes,yes,partial,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,No candidate-specific obstruction note in queue.,FAIL,FAIL,not specifically noted,timeline includes blur/transition contamination,SECOND_VERIFIER_CONFIRMATION_REQUIRED,high,yes,yes,no,"Existing source timestamp and derivative evidence can be reviewed by a second human, but Codex cannot assign independent verification.",Send this candidate to the second-verifier workspace; preserve any duplicate/order flags for human review.,NOT_ELIGIBLE,second-person verification has not occurred; game version/patch unresolved; required production views incomplete
